18300.1	50.7937
18400.1	50.813
18500.1	50.6012
18600.1	50.4972
18700.2	50.6173
18800.2	50.3422
18900.2	50.2422
19000.1	50.4486
19100.1	50.2656
19200.1	50.0514
19300.1	50.1374
19500.2	49.9499
19700.2	49.6927
19900.1	49.5667
20100.2	49.1672
20200.2	49.2131
20300.2	49.0478
20400.2	49.0177
20500.2	48.8591
20600.1	48.8256
20700.1	48.8856
20800.1	48.8676
20900.2	48.6775
21000.2	48.6491
21100.2	48.5631
21200.2	48.4952
21300.3	48.4874
21400.1	48.4238
21500.1	48.3253
21600.1	48.0026
21700.2	47.9989
21800.2	47.9455
21900.2	47.981
22000.2	47.9458
22100.1	47.604
22200.1	47.691
22400.2	47.6336
22600.2	47.7114
22800.3	47.2222
23000.1	47.2125
23100.1	47.1758
23200.2	47.0492
23300.2	47.0024
23400.2	46.9778
23500.3	46.9389
23600.3	46.8112
23700.1	46.841
23800.1	46.9069
23900.2	46.5284
24000.2	46.4706
24100.2	46.6489
24200.2	46.6639
24300.3	46.2971
24400.3	46.6273
24500.1	46.453
24600.1	46.5246
24700.2	46.0601
24800.2	46.1244
24900.2	46.0056
25000.2	46.3648
25100.3	46.1666
25200.1	46.1323
25300.1	45.7245
25400.2	45.8519
25500.2	45.7745
25600.2	45.7813
25700.2	45.8723
25900.3	45.4859
26100.1	45.8339
26300.2	45.695
26500.2	45.5178
26700.3	45.2712
26800.1	45.4905
26900.2	45.3699
27000.2	45.0281
27100.2	45.164
27200.2	45.3132
27300.3	45.1639
27400.3	45.1573
27500.3	45.0712
27600.1	45.0319
27700.2	44.9256
27800.2	44.7277
27900.2	45.2018
28000.2	44.934
28100.3	44.7716
28200.3	45.0128
28300.1	44.6786
28400.2	44.9467
28500.2	44.4753
28600.2	44.7183
28700.2	44.6667
28800.3	44.6566
29000.3	44.5324
29200.2	44.5443
29400.2	44.1561
29500.2	44.0783
29600.3	44.5535
29700.3	44.3507
29800.3	44.398
29900.2	44.3422
30000.2	44.4182
30100.2	44.1819
30200.2	44.0358
30300.3	44.484
30400.3	44.0866
30500.3	44.0412
30600.2	44.0525
30700.2	44.1282
30800.2	43.8541
30900.2	43.942
31000.2	44.0282
31100.3	44.1577
31200.3	43.7064
31300.3	43.7766
31400.2	43.9524
31500.2	43.8485
31600.2	43.7325
31700.2	43.9343
31800.3	43.7974
31900.3	43.6738
32100.3	43.9845
32300.2	43.646
32500.2	43.6255
32600.3	43.3678
32700.3	43.8329
32800.3	43.7545
32900.3	43.8409
33000.2	43.5082
33100.2	43.8639
33200.2	43.7604
33300.3	43.7441
33400.3	43.5776
33500.3	43.6261
33600.3	43.6551
33700.2	43.7265
33800.2	43.343
33900.2	43.3966
34000.2	43.7131
34100.3	43.7113
34200.3	43.4761
34300.3	43.6398
34400.3	43.3297
34500.2	43.3114
34600.2	43.4019
34700.2	43.3089
34800.3	43.1947
34900.3	42.9782
35000.3	43.3415
35200.4	43.4207
35400.2	43.3605
35600.3	43.0979
35800.3	42.8421
35900.3	42.9002
36000.4	43.4791
36100.2	43.4045
36200.2	43.413
36300.3	43.4241
36400.3	43.2775
36500.3	43.1776
36600.3	43.1028
36700.4	42.8193
36800.2	43.1508
36900.2	43.4508
37000.2	43.0046
37100.3	43.0065
37200.3	42.9168
37300.3	42.889
37400.3	43.1716
37500.4	42.9028
37600.2	42.9887
37700.2	43.0029
37800.3	42.9402
37900.3	43.259
38000.3	42.9865
38100.3	42.7284
38300.4	43.0501
38500.2	43.1974
38700.3	43.1661
38800.3	42.8698
38900.3	43.2306
39000.4	43.141
39100.4	43.2232
39200.2	42.6016
39300.3	42.9984
39400.3	42.9128
39500.3	42.9265
39600.3	43.1886
39700.4	42.498
39800.4	42.8433
39900.2	42.6991
40000.2	42.9737
40100.3	43.1765
40200.3	43.0442
40300.3	42.5102
40400.3	42.7251
40500.4	43.206
40600.4	42.7907
40700.2	43.0161
40800.3	42.4856
40900.3	42.9658
41000.3	42.683
41100.3	42.8816
41200.4	43.2285
41300.4	43.0676
41400.4	42.7303
41500.2	42.8786
41600.3	42.8443
41800.3	43.1459
42000.4	43.1573
42200.4	42.7895
42300.3	42.6741
42400.3	42.5891
42500.3	42.9702
42600.3	42.5521
42700.4	42.6007
42800.4	42.9004
42900.4	43.1596
43000.2	43.071
43100.3	42.9275
43200.3	42.6819
43300.3	42.9486
43400.3	43.2213
43500.4	43.0941
43600.4	42.661
43700.4	42.7394
43800.3	42.569
43900.3	42.8943
44000.3	43.1493
44100.3	42.5562
44200.4	43.1972
44300.4	42.9857
44400.4	42.6797
44500.4	43.192
44600.3	43.0866
44700.3	42.4622
44900.3	43.0888
45100.4	43.2775
45300.4	42.784
45500.3	43.1178
45600.3	42.8526
45700.4	43.2616
45800.4	43.1553
45900.4	43.0576
46000.4	43.3083
46100.3	42.6908
46200.3	42.9851
46300.3	42.7824
46400.3	42.7586
46500.4	43.2271
46600.4	43.1911
46700.4	42.6794
46800.4	43.1686
46900.3	43.2498
47000.3	42.7461
47100.3	42.9768
47200.4	42.7855
47300.4	43.2807
47400.4	42.717
47500.4	42.8994
47600.4	43.2511
47800.3	42.7155
48000.4	43.3502
48200.4	43.2819
48400.5	42.9075
48500.3	42.8209
48600.3	43.3441
48700.4	42.7675
48800.4	42.7672
48900.4	43.1533
49000.4	43.1468
49100.5	42.7047
49200.3	43.1964
49300.3	42.7324
49400.3	43.4039
49500.4	43.1069
49600.4	43.4066
49700.4	42.9001
49800.4	43.1334
